cellnumber	x-coordinate	y-coordinate	z-coordinate	temperature	o2	co2	co	h2o
-1.7135256673787986	-0.8231892077746519	0.3354211084502862	-0.3756883373032454	-0.48264728230790965	0.9807114102403035	-0.980708381635059	0.6706275499094846	-0.9807386229427812
-1.676275109392303	-1.1566043412396274	-0.34700171503456695	-0.5414158385219783	-0.490630838108174	1.2386113323544572	-1.238614598923332	-0.5373312964797456	-1.2386059109136813
-1.6390245514058073	-1.232294243441053	-0.6053645255661122	-0.1577354550180293	-0.4876035930813796	1.143457085622597	-1.1434601800598012	-0.18787413727673358	-1.1434611992585195
-1.6017739934193118	-0.8955081694330388	0.12761154781315054	0.16245508821545773	-0.47844314937418253	0.848011738914937	-0.8480073390242724	1.2082909105490698	-0.8480518471719124
-1.5645234354328161	-0.07509258270700121	1.045735406692093	0.0013848259274530862	-0.4537799877718638	0.0527416317192223	-0.05272834220085646	2.635016040426695	-0.05281507254527854
-1.5272728774463205	-0.04824761673911069	1.1973339700442414	0.9078087375823437	-0.45876145530078294	0.21508742577942505	-0.21507643609788563	2.1717287384786004	-0.21514809688598077
-1.490022319459825	-0.6143079599123098	0.6734825144641973	0.640102257582459	-0.4685616673165137	0.5307510802745031	-0.5307418377019307	1.7412025602175378	-0.5308034054047446
-1.4527717614733293	-0.5090232345892961	0.924903049472087	1.1180394556837345	-0.46816603845859406	0.5177600496228733	-0.5177560087127662	0.7326638752825574	-0.5177843097480287
-1.4155212034868336	-0.15239959456933863	1.2311889955738762	1.276517724396516	-0.46550801227046834	0.43160376292511654	-0.4315987339947861	0.7553745825366499	-0.43162615916839436
-1.378270645500338	0.558007203896526	0.715472628290651	0.6926771535974424	-0.44039858812247107	-0.37575158420056315	0.3757682697680215	2.6887826520598406	0.3756813535487527
-1.3410200875138425	0.6309898454953959	0.6603012855412358	-0.5100586906826741	-0.42268849758222515	-0.9488616351632109	0.9488731053001349	1.2930289820048553	0.9488358905856731
-1.3037695295273468	0.7608262118020159	0.3539848104104987	0.1373470072255651	-0.42197454886285035	-0.9696177868304917	0.9696344517115036	2.2902671529917775	0.9695654287794807
-1.2665189715408511	0.16364410224994924	1.1897494304540186	-0.8504376895339074	-0.4468447551363826	-0.1735141616844729	0.17352071167139	0.8996976654184092	0.1734931323307312
-1.2292684135543555	-1.262578178955817	-0.6833505451441492	0.23062340042461082	-0.48175038451505586	0.956368512199112	-0.9563683627909804	0.1431670255595757	-0.9563795349695338
-1.19201785556786	-1.090891369869721	-0.2122848067671931	0.5821118496120573	-0.4764670908083297	0.7862173988957565	-0.7862153146831343	0.4645346311661734	-0.7862366651736197
-1.1547672975813643	-0.9018772822597634	0.30930339592879874	-0.8338460813636139	-0.48788871517358345	1.1476304179780321	-1.1476338961450403	-0.5263141109194038	-1.14762537554164
-1.1175167395948686	-0.432987518302064	1.0045099295943676	-0.7623618158540769	-0.471302628466392	0.6134454171861248	-0.6134423923975016	0.6798895055271962	-0.6134690210368848
-1.080266181608373	-1.3052088152276282	-0.7971794405093622	-0.6129366332697582	-0.49084435950043503	1.2467906211703712	-1.2467959235017574	-0.7798152314215295	-1.2467784426897583
-1.0430156236218775	-1.4348242031586855	-1.2358885129655248	-0.1857055626902939	-0.48666535587841253	1.1147600332341192	-1.1147635165167828	-0.49599631616255824	-1.1147552485589358
-1.0057650656353818	-0.8830084363244209	0.300006280434247	0.9129023793668202	-0.4718468468438064	0.6370055002677872	-0.637002336345675	0.5232505227699182	-0.637024825972574
-0.9685145076488861	-0.6197496228490026	0.8436141224743688	-1.0973248095368464	-0.48026790149094023	0.9004131398008036	-0.9004153357137944	-0.44342081942264466	-0.900407632594173
-0.9312639496623906	-0.2371080953649084	1.241984727223809	-1.1777236875746677	-0.46698868400819066	0.47259292904835914	-0.4725936672527519	-0.2246264404799919	-0.4725882209672733
-0.8940133916758949	0.20487222922124665	1.1881590989386661	1.2513126386292466	-0.46052693810172524	0.27147797550449415	-0.2714710150030966	1.095152093678509	-0.2715095512363776
-0.8567628336893993	0.6065317692961223	0.7688394232292831	1.1086565996932654	-0.4493139501442257	-0.08878792342772998	0.08879742907907	1.5969072185942814	0.08874542855665793
-0.8195122757029036	0.3589614377649115	1.0741467728533962	1.0724170994737372	-0.45384266011060287	0.056846613081571754	-0.05683687682626281	1.7897847081568234	-0.05689596530255756
-0.7822617177164081	-0.6282488331079885	0.764251987676467	1.2856764562623966	-0.47044352069416995	0.5904104322048945	-0.5904102080152669	0.030818275893907697	-0.5904156038206915
-0.7450111597299125	-0.1982348010722268	1.1789843561062752	1.4117115137272265	-0.46757655621721406	0.49748739719344903	-0.49748667719494893	0.12541684206321976	-0.49749268170534766
-0.7077606017434168	0.901831101395031	0.1877677165843864	0.9040028224669854	-0.4368285609403163	-0.4902183479981768	0.49023111926768853	1.8589627532388298	0.4901720222452133
-0.6705100437569212	1.2237844404124067	-0.6562237071159808	0.1390210273797064	1.9930820326736953	-1.515449488701319	1.5154471790382296	1.2188208850841493	1.5154244619223785
-0.6332594857704256	1.068959166155511	-0.2403903695462789	0.5578022726747005	0.1368794708378264	-1.007441377555602	1.0074523144382985	1.8608117020988066	1.0074003285180428
-0.59600892778393	1.0577703957708855	-0.20032704791952757	-0.22114828282530402	1.519377427853252	-1.5148179423330317	1.5148184933406543	0.9234807797899722	1.5148011787624698
-0.5587583697974343	1.0860594419397391	-0.2572108382999732	-0.5939635846289174	1.8432198283476036	-1.6004213983552895	1.6004164690767415	0.09955901712929274	1.6004273894039898
-0.5215078118109387	0.8267732656021675	0.4017855733185817	-0.926646331409412	0.24649991374418012	-1.1527903245672182	1.1527943550865951	0.22552445010583194	1.1527945583653005
-0.48425725382444307	0.5927231849501858	0.8486602631005113	-0.9292449885372092	-0.42737526515605556	-0.7997119247338466	0.7997190005393178	0.43454981248920543	0.7997100214756622
-0.44700669583794744	1.2760014762601224	-0.7972099695383102	-0.24620329848113254	2.7323221464519905	-1.783230751409572	1.7832210283617216	0.24750714495012396	1.783229355100202
-0.4097561378514518	0.519542110701896	0.9341696359376909	-1.1358884874055115	-0.4361597754578783	-0.5180409838913361	0.5180467817831652	0.24211940148509653	0.5180397645574879
-0.37250557986495625	0.13661707820345742	1.2626891811326715	-1.2375223901555754	-0.45297966447617066	0.02220358455027884	-0.02220028988707222	-0.021107341705827763	-0.022201660451024688
-0.3352550218784606	-1.4243766225311159	-1.1981188449785893	0.26058964482142466	-0.48051567266224887	0.9173950000537539	-0.9173961574297637	-0.24166428797340692	-0.9173947852640809
-0.298004463891965	-1.273384492249819	-0.703290490597468	0.6806198641544784	-0.47564156501763744	0.7599277581237569	-0.7599282625423469	-0.06873544184475695	-0.7599298173259372
-0.2607539059054694	-1.0516904902566133	-0.055915377142171686	-0.9773507320643883	-0.4899493095856167	1.214723220531499	-1.2147287476742434	-0.9003813958396111	-1.2147062256142258
-0.22350334791897372	-1.4186683325108143	-1.1852435477110868	-0.6662619001336683	-0.49026542480052326	1.229149061783501	-1.2291548766728426	-0.8473286057436417	-1.22913576807613
-0.18625278993247812	-1.5591312727461288	-1.7006847689142839	-0.2020710713991163	-0.485478240606893	1.0772323967064943	-1.077235816419683	-0.6077745688597984	-1.0772239307043752
-0.1490022319459825	-0.9986768650099754	0.04772939333760058	1.0338395988021776	-0.4725145528727347	0.6581775004974002	-0.6581779004243807	-0.0058238946259542125	-0.6581815280559892
-0.11175167395948686	-0.7008843560507226	0.6983462278814977	-1.244779276781359	-0.48326362281618496	0.9967017609032364	-0.9967051735633418	-0.7873080541138442	-0.9966860748243194
-0.07450111597299125	-0.28652950672667576	1.1883731869608551	-1.3930369400211495	-0.47115597830404315	0.6059013163898266	-0.6059023692830329	-0.5020705437608967	-0.605890220201725
-0.037250557986495625	0.24977230033103945	1.1287980959251065	1.3994419480398028	-0.4616226017062907	0.3062064427771442	-0.3062022201913165	0.4375324294720049	-0.3062199754798164
0.0	0.6726135343622315	0.6343366029840984	1.250081683224961	-0.45105457807080523	-0.033144752594046506	0.033151385653810206	0.8611765832974057	0.03312277967619572
0.037250557986495625	-0.6840719480891209	0.6567537610704743	1.398485470871828	-0.4716351458858466	0.628169873842238	-0.6281712997921772	-0.3218866090419116	-0.6281645334682189
0.07450111597299125	-0.21536647219586275	1.1517044881137566	1.5363608512488869	-0.46857966125758166	0.5293792982537705	-0.5293793349192943	-0.28087565491933203	-0.5293741526417115
0.11175167395948686	1.0291161582704795	-0.11558231181113329	0.9786692554783021	-0.43574220990922263	-0.5252831077592387	0.5252924370126729	1.1099764782320944	0.5252585656366028
0.1490022319459825	1.4086390097260495	-1.2489473692262685	0.1808367280336018	2.7673795945627693	-1.6687127243671442	1.6687035105406787	0.377481674142593	1.6687064476195568
0.18625278993247812	1.2833568542589524	-0.83828254494487	0.6105531608530136	1.3256043996400322	-1.1288405847996457	1.1288412197491653	1.0203569657322027	1.1288196492363296
0.22350334791897372	1.2356752726137106	-0.678426648906926	-0.6909639433802784	2.041633802248097	-1.74610985931608	1.7461033406761093	-0.2675154823176795	1.7461252011356216
0.2607539059054694	0.9560999787942537	0.09491854948124857	-1.0441392490986698	-0.1423305734317312	-1.1460312797466061	1.1460365094953728	0.21333364923614537	1.1460378465255439
0.298004463891965	1.392055840195853	-1.1901062576171726	-0.26821979462411094	3.0085815777457823	-1.906636088312881	1.9066242510576386	-0.26460110397777065	1.9066474804345803
