cellnumber	x-coordinate	y-coordinate	z-coordinate	temperature	ch4	o2	co2	co	h2o	c2h4
-1.7320273943580002	0.9961497404544621	-0.00912611015276642	2.2132089286818615	-1.2163510838035725	-0.13095815965828286	-0.25999704735824963	0.38954023649619185	-0.18859583516827222	0.3374005360267437	-0.0758597853615119
-1.731980567619751	-1.0968585130798059	-0.00912611015276642	2.7546996727202444	-1.5209492144803578	-0.13095815984577144	-0.2590194500779467	0.38867118477278256	-0.18859585827210412	0.3365627322396782	-0.07585978539513674
-1.7319337408815019	-1.1101057957277787	-0.00912611015276642	2.7614092828621213	-1.5209480986742068	-0.13095815984577144	-0.25902144518380055	0.3886729614537451	-0.18859585827210382	0.3365644444593557	-0.07585978539513674
-1.731886914143253	1.0581259889964532	-0.00912611015276642	2.7447859867481577	-1.5208217384224902	-0.13095815984577144	-0.25924830552638267	0.38887475178278735	-0.1885958582720715	0.33675901776646494	-0.07585978539513674
-1.7318400874050037	1.0792231704619764	-0.00912611015276642	2.7366372984292267	-1.5208171945304028	-0.13095815984577144	-0.25925647357957915	0.3888820165054877	-0.18859585827207034	0.33676602555187335	-0.07585978539513674
-1.7317932606667545	1.0727968759319373	-0.00912611015276642	2.5005393309253057	-1.3186656949076492	-0.13095815984577144	-0.25995787837375095	0.3895056669923863	-0.18859585806345308	0.33736738411674666	-0.07585978539513674
-1.7317464339285056	1.0891274195906269	-0.00912611015276642	2.512237234406191	-1.3154150703808904	-0.13095815984577144	-0.25975455699612016	0.3893248066744635	-0.18859585805804585	0.33719298798769304	-0.07585978539513674
-1.7316996071902564	-0.5932433467619119	1.497842592679902	2.331225423586858	-1.5207474950053075	-0.13095815935174857	-0.2593819293226412	0.38899361206161187	-0.18859583062612462	0.33687360141416317	-0.07585978534012626
-1.7316527804520074	0.4807158708082998	-1.5160948129854348	2.643916111835204	-1.5209840512684154	-0.13095815984577144	-0.2589570864786476	0.3886157142780563	-0.18859585827211298	0.33650924424492745	-0.07585978539513674
-1.7316059537137583	0.514447178462607	-1.5160948129854348	2.63419852897231	-1.5209610460871414	-0.13095815984577144	-0.25899831673445706	0.3886523893583922	-0.18859585827210715	0.3365446049580349	-0.07585978539513674
