cellnumber	x-coordinate	y-coordinate	z-coordinate	temperature	ch4	o2	co2	co	h2o	c2h4
1.1370000314265871	0.8612979286899096	-0.00912611015276642	-1.0701541349201937	1.2006345755987033	-0.13090654715794384	-0.3427443204573665	0.4445832169693034	-0.17290895798010322	0.3919577506963016	-0.07533201746777954
1.137046858164836	0.8548350688283404	1.497842592679902	-1.0698642201748247	1.2034300380027494	-0.1309065471579697	-0.3461301692532279	0.4473976427675715	-0.17269508331496233	0.3948124332590713	-0.07533201746797276
1.1370936849030853	0.866188610140952	-1.5160948129854348	-1.0710377302389362	1.1990980262196045	-0.13090654715817232	-0.34248005652818275	0.444458573897208	-0.17302414475818487	0.39177405798975	-0.07533201747024512
1.1371405116413345	0.06414739501803005	-1.5160948129854348	-1.040239164954595	0.8344472166153545	-0.13090654715280456	-0.4162083484618187	0.5236688801835158	-0.18538516505665606	0.46420699405206295	-0.07533201745539207
1.1371873383795834	-1.0715031305661011	-0.00912611015276642	-1.1161826209385353	0.8699481393060865	-0.1309065468060102	-0.01642227022456757	0.14046764171406867	-0.14865399735440368	0.12122700011504643	-0.07533201412409125
1.1372341651178326	-1.0772144411215954	-0.00912611015276642	-1.1181381430692747	0.8597911545189811	-0.13090654702295784	0.10914349315313528	0.023095389804032453	-0.14152054350918725	0.013978213830950542	-0.07533201615031851
1.1372809918560818	-1.1753949930839396	-0.00912611015276642	-1.0111322612706144	0.8585378178042622	-0.1309065471620467	-0.3758594828617202	0.48710642432782797	-0.18492479885441776	0.4288548085352926	-0.07533201752581524
1.1373278185943307	-1.176084058435623	-0.00912611015276642	-1.0047686502478475	0.8520818823936346	-0.13090654716282507	-0.3751794030047017	0.48667093774476433	-0.18507664783152425	0.42839639790329054	-0.07533201753197347
1.13737464533258	0.15856910225245757	-0.00912611015276642	-1.0218647095343785	0.8719484372975366	-0.13090654714001232	-0.4147377214162415	0.5212645532101695	-0.18438909907500534	0.4621748744414564	-0.07533201735452753
1.137421472070829	-0.5100478398659991	-0.00912611015276642	-1.0864022174398087	1.181889236613375	-0.13090654715924718	-0.38054873463658967	0.4793162708513748	-0.17379193813846833	0.42536456400806005	-0.07533201748177111
1.137468298809078	0.10969431794549417	-1.5160948129854348	-1.0326558684045917	0.8557330499325223	-0.13090654715141115	-0.41536629779367695	0.5223098019215622	-0.18483752635888132	0.46304651946430986	-0.0753320174439056
1.1375151255473273	0.13302982496438456	-0.00912611015276642	-1.0245679411192299	0.881072921776607	-0.1309065471451035	-0.41438671197724103	0.520703293355078	-0.18417184584319826	0.4616855931141828	-0.07533201739349986
1.1375619522855764	-1.0275307367115927	-0.00912611015276642	-1.1432545135321504	1.5892135850694435	-0.13072580219068422	-0.6066285587345024	-0.9334595205121049	2.4446455496593655	0.45676647188321357	-0.06479348287590066
1.1376087790238254	-1.035099918070942	-0.00912611015276642	-1.1419942586853482	1.5328091490229208	-0.13063408798335982	-0.6777337419343945	-1.0366447550757922	2.76928060402315	0.4667265231992927	-0.05937271210123178
1.1376556057620746	0.2876301667942133	-0.00912611015276642	-1.1146116712639629	1.252918919981056	-0.13090654715457142	-0.3720002509734939	0.46676145132332736	-0.16883463452990705	0.4157860928472885	-0.07533201742987015
1.1377024325003238	0.3479622642626574	-0.00912611015276642	-1.1052314984915035	1.2214766072298986	-0.1309065471542218	-0.3749679911885997	0.47151308796774605	-0.17092556561883318	0.41932097938366825	-0.07533201742741856
1.1377492592385727	0.3678321765133743	-0.00912611015276642	-1.1188126302708101	1.2927155474475556	-0.13090654715834135	-0.35766344843167497	0.4516211678071909	-0.16658977314284568	0.4021212771321691	-0.07533201746789561
1.137796085976822	0.37041368134823605	-1.5160948129854348	-1.1121238145033694	1.2615816540256066	-0.13090654715613909	-0.37304797365626746	0.4671933899776254	-0.16836636068308172	0.4164234553714675	-0.07533201744639827
1.137842912715071	0.33408568168368624	-0.00912611015276642	-1.1191012256184203	1.3001727964895344	-0.13090654715811734	-0.370067777622667	0.4619595561006622	-0.16580584862021075	0.4126626638856879	-0.07533201746528834
1.13788973945332	1.5305255980882588	-0.00912611015276642	-1.0459533521455795	-3.524505686892755	8.024471265014757	-0.957857005435479	-2.798376276159782	-0.1908210832434176	-3.82250695200964	-0.07533201756556207
1.1379365661915692	1.5260768211005145	-0.00912611015276642	-1.04492694196244	-3.5311219005618533	8.023743735991621	-0.9578547983425166	-2.7983039960211475	-0.18998467428762306	-3.822404318914501	-0.07362075212708721
1.1379833929298184	1.5242415133401925	1.497842592679902	-1.045599452661173	-3.5260098791508883	8.018736105922493	-0.957857005435479	-2.798218368285527	-0.18324500778721123	-3.8219419939323154	-0.059481507647208436
1.1380302196680674	-1.249947164771955	-0.00912611015276642	-1.140482678451492	-0.7301035026438931	-0.11887302177081	-0.9578569983891925	-2.5357187304665625	8.821895098481393	-1.8038990106106263	0.6521350703098858
1.1380770464063166	0.7039683179198345	-0.00912611015276642	-1.2260563149264105	0.5736506774970531	-0.13090654713773547	-0.31505833604725203	0.43769703079109673	-0.18886776795814544	0.3808894964260858	-0.07533201738734681
1.1381238731445658	0.7394154023960278	-0.00912611015276642	-1.2224717948073651	0.569961477779811	-0.13090654713256483	-0.3161091848783336	0.4386784232063053	-0.18890005650566902	0.3818467689459632	-0.07533201735628256
1.1381706998828147	0.7347283161829049	1.497842592679902	-1.2301405167422994	0.5758146111504235	-0.13090654714422847	-0.3140347681520965	0.4367603454891242	-0.18885155350627286	0.37997715083909095	-0.07533201742657826
1.138217526621064	0.6706354065415637	-1.5160948129854348	-1.220222401467203	0.5688536043451901	-0.13090654712557945	-0.31689899588071024	0.43939346088970616	-0.18890617549905572	0.38254300383696155	-0.07533201731411947
1.138264353359313	-0.0371637622479584	1.497842592679902	-1.0498455962859072	0.8431446167218253	-0.1309065471488861	-0.4169817901337769	0.5241002954781864	-0.18514695602281592	0.4646996746777904	-0.07533201742495255
1.138311180097562	-0.031616216543484704	-0.00912611015276642	-1.0553315466860118	0.8550345386595565	-0.1309065471520662	-0.41670704996767627	0.5235212895576777	-0.1848494891244982	0.46422027466394994	-0.07533201744902204
1.1383580068358112	-0.07635630172959154	-0.00912611015276642	-1.0516230135529447	0.8699367659566828	-0.13090654714776673	-0.41726361344891444	0.5235784288701718	-0.18444707916507466	0.4643993967189131	-0.0753320174150321
1.1384048335740602	-0.08255767422330056	-0.00912611015276642	-1.0410805430034908	0.8655541811058254	-0.13090654714696706	-0.4166540380752828	0.5231621524751652	-0.18456267862318884	0.4639612869030552	-0.07533201740904837
1.1384516603123094	0.9723880591361058	1.497842592679902	-1.0732412801269435	1.1512909187455789	-0.1309065471554795	-0.33039565525507286	0.43651678098209074	-0.17576513124734816	0.3827540610939299	-0.07533201744288384
1.1384984870505586	0.9858408465087367	1.497842592679902	-1.0724318944475666	1.1459927676504442	-0.13090654715329855	-0.3295923418196423	0.43601200864805467	-0.17592762328917233	0.3822272094063296	-0.07533201742006727
1.1385453137888075	0.9867546240492826	-0.00912611015276642	-1.0706158878222138	1.1508058291292904	-0.1309065471487016	-0.33111788801802877	0.4368525338427054	-0.17532336998378828	0.3834236200002045	-0.07533201737155794
1.1385921405270567	0.9759699221557622	-1.5160948129854348	-1.0707554015983767	1.1542335899309977	-0.1309065471516796	-0.3307947243888819	0.436505141849264	-0.17532742403790147	0.38302643235583805	-0.07533201740281852
1.138638967265306	0.9628170022423332	-0.00912611015276642	-1.0716607678447585	1.1594982134608838	-0.13090654715440922	-0.3324394248677039	0.43778469513415286	-0.1751977014537878	0.38428250281407844	-0.07533201743141325
